ID;Date;global_id;AdmArea;District;Longitude_WGS84;Latitude_WGS84;Location;Results;ID_en;Date_en;AdmArea_en;District_en;Longitude_WGS84_en;Latitude_WGS84_en;Location_en;Results_en;geodata_center;geoarea
Код;Дата выезда;global_id;Административный округ;Район;Долгота в WGS-84;Широта в WGS-84;Описание местоположения контрольной точки;Результаты выезда;ID_en;Date_en;AdmArea_en;District_en;Longitude_WGS84_en;Latitude_WGS84_en;Location_en;Results_en;geodata_center;geoarea
6635;18.05.2021;1129245075;Южный административный округ;район Бирюлёво Западное;37.642025;55.582192;Востряковский проезд, дом 7, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.642025,55.582192],""type"":""Point""}";
6636;18.05.2021;1129245077;Южный административный округ;район Бирюлёво Восточное;37.673412;55.576798;Ягодная улица, дом 8, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.673412,55.576798],""type"":""Point""}";
6637;23.05.2021;1129245078;Южный административный округ;район Нагатино-Садовники;37.654538;55.681509;Нагатинская набережная, дом 22, корпус 2;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.654538,55.681509],""type"":""Point""}";
6638;23.05.2021;1129245079;Юго-Западный административный округ;район Котловка;37.608922;55.678306;Нагорная улица, дом 15, корпус 7;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.608922,55.678306],""type"":""Point""}";
6639;28.05.2021;1129245081;Юго-Западный административный округ;Ломоносовский район;37.517015;55.678626;Кравченко улица, дом 12;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.517015,55.678626],""type"":""Point""}";
6640;28.05.2021;1129245082;Юго-Западный административный округ;Академический район;37.589734;55.692749;Шверника улица, дом 13, корпус 3;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.589734,55.692749],""type"":""Point""}";
6641;02.06.2021;1136222607;Центральный административный округ;район Хамовники;37.596830;55.746213;Большой Афанасьевский переулок, дом 11-13;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.59683,55.746213],""type"":""Point""}";
6642;02.06.2021;1136222608;Юго-Западный административный округ;район Зюзино;37.569539;55.654030;Севастопольский проспект, дом 77, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.569539,55.65403],""type"":""Point""}";
6643;02.06.2021;1136222609;Юго-Западный административный округ;район Южное Бутово;37.554017;55.555189;Поляны улица, дом 5А, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.554017,55.555189],""type"":""Point""}";
6644;04.06.2021;1136222610;Южный административный округ;район Чертаново Южное;37.610619;55.580462;Дорожная улица, дом 56;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.610619,55.580462],""type"":""Point""}";
6645;05.06.2021;1136222611;Южный административный округ;район Чертаново Южное;37.618875;55.598726;Дорожная улица, дом 24, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.618875,55.598726],""type"":""Point""}";
6646;05.06.2021;1136222612;Южный административный округ;район Бирюлёво Западное;37.640291;55.586807;Востряковский проезд, дом 1, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.640291,55.586807],""type"":""Point""}";
6647;19.06.2021;1136222613;Южный административный округ;Донской район;37.595168;55.714389;Стасовой улица, дом 3/27;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.595168,55.714389],""type"":""Point""}";
6648;09.06.2021;1136222614;Центральный административный округ;Таганский район;37.656990;55.735677;улица Большие Каменщики, дом 21/8;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.65699,55.735677],""type"":""Point""}";
6649;09.06.2021;1136222615;Центральный административный округ;Басманный район;37.670133;55.766486;Токмаков переулок, дом 13-15;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.670133,55.766486],""type"":""Point""}";
6651;19.06.2021;1136222617;Центральный административный округ;район Хамовники;37.567222;55.714110;улица Лужнецкая Набережная, дом 8, строение 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.567222,55.71411],""type"":""Point""}";
6652;25.06.2021;1136222618;Центральный административный округ;Мещанский район;37.623295;55.782127;Большая Екатерининская улица, дом 27, корпус 3;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.623295,55.782127],""type"":""Point""}";
6653;06.06.2021;1136222619;Северо-Восточный административный округ;Лосиноостровский район;37.688530;55.886039;улица Стартовая, дом 35;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.68853,55.886039],""type"":""Point""}";
6654;09.06.2021;1136222620;Северо-Восточный административный округ;район Лианозово;37.578199;55.891734;улица Илимская, дом 6;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.578199,55.891734],""type"":""Point""}";
6655;09.06.2021;1136222621;Северо-Восточный административный округ;район Свиблово;37.647073;55.848887;улица Серебрякова, дом 9, корпус 3;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.647073,55.848887],""type"":""Point""}";
6656;17.06.2021;1136222622;Северо-Восточный административный округ;район Ростокино;37.651142;55.839638;улица Докукина, дом 11, строение 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.651142,55.839638],""type"":""Point""}";
6657;17.06.2021;1136222623;Северо-Восточный административный округ;район Марфино;37.591566;55.832904;улица Малая Ботаническая, дом 2;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.591566,55.832904],""type"":""Point""}";
6658;21.06.2021;1136222624;Северо-Восточный административный округ;район Северный;37.525684;55.940810;Долгопрудная аллея, дом 15, корпус 4;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.525684,55.94081],""type"":""Point""}";
6659;23.06.2021;1136222625;Северо-Восточный административный округ;район Свиблово;37.658500;55.849772;улица Амундсена, дом 1, корпус 1;По отдельным веществам в атмосферном воздухе выявлены превышения предельно допустимых среднесуточных нормативов;;;;;;;;;"{""coordinates"":[37.6585,55.849772],""type"":""Point""}";
6663;23.06.2021;1136222626;Северо-Восточный административный округ;район Свиблово;37.660386;55.851975;улица Уржумская, дом 1, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых среднесуточных нормативов;;;;;;;;;"{""coordinates"":[37.660386,55.851975],""type"":""Point""}";
6667;27.06.2021;1136222627;Северо-Восточный административный округ;Алексеевский район;37.652750;55.807734;1-й Рижский переулок, дом 2, корпус 2;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.65275,55.807734],""type"":""Point""}";
6668;01.06.2021;1136222628;Западный административный округ;район Очаково-Матвеевское;37.453971;55.706401;Аминьевское шоссе, дом 15;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.453971,55.706401],""type"":""Point""}";
6669;03.06.2021;1136222629;Западный административный округ;район Очаково-Матвеевское;37.453971;55.706401;Аминьевское шоссе, дом 15;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.453971,55.706401],""type"":""Point""}";
6670;01.06.2021;1136222630;Западный административный округ;район Очаково-Матвеевское;37.458283;55.695870;Очаковское шоссе, дом 8, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.458283,55.69587],""type"":""Point""}";
6671;03.06.2021;1136222631;Западный административный округ;район Очаково-Матвеевское;37.458283;55.695870;Очаковское шоссе, дом 8, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.458283,55.69587],""type"":""Point""}";
6672;01.06.2021;1136222632;Западный административный округ;Можайский район;37.436319;55.714546;улица Гжатская, дом 5, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.436319,55.714546],""type"":""Point""}";
6673;04.06.2021;1136222633;Западный административный округ;Можайский район;37.436319;55.714546;улица Гжатская, дом 5, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.436319,55.714546],""type"":""Point""}";
6674;02.06.2021;1136222634;Западный административный округ;район Проспект Вернадского;37.497773;55.679428;улица Удальцова, дом 77;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.497773,55.679428],""type"":""Point""}";
6675;04.06.2021;1136222635;Западный административный округ;район Раменки;37.519791;55.687812;проспект Вернадского, дом 10, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.519791,55.687812],""type"":""Point""}";
6676;05.06.2021;1136222636;Западный административный округ;район Очаково-Матвеевское;37.453971;55.706401;Аминьевское шоссе, дом 15;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.453971,55.706401],""type"":""Point""}";
6677;08.06.2021;1136222637;Западный административный округ;район Очаково-Матвеевское;37.453971;55.706401;Аминьевское шоссе, дом 15;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.453971,55.706401],""type"":""Point""}";
6678;10.06.2021;1136222638;Западный административный округ;район Очаково-Матвеевское;37.453971;55.706401;Аминьевское шоссе, дом 15;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.453971,55.706401],""type"":""Point""}";
6679;12.06.2021;1136222639;Западный административный округ;район Очаково-Матвеевское;37.453971;55.706401;Аминьевское шоссе, дом 15;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.453971,55.706401],""type"":""Point""}";
6680;15.06.2021;1136222640;Западный административный округ;район Очаково-Матвеевское;37.453971;55.706401;Аминьевское шоссе, дом 15;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.453971,55.706401],""type"":""Point""}";
6681;17.06.2021;1136222641;Западный административный округ;район Очаково-Матвеевское;37.453971;55.706401;Аминьевское шоссе, дом 15;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.453971,55.706401],""type"":""Point""}";
6682;19.06.2021;1136222642;Западный административный округ;район Очаково-Матвеевское;37.453971;55.706401;Аминьевское шоссе, дом 15;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.453971,55.706401],""type"":""Point""}";
6683;22.06.2021;1136222643;Западный административный округ;район Очаково-Матвеевское;37.453971;55.706401;Аминьевское шоссе, дом 15;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.453971,55.706401],""type"":""Point""}";
6684;24.06.2021;1136222644;Западный административный округ;район Очаково-Матвеевское;37.453971;55.706401;Аминьевское шоссе, дом 15;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.453971,55.706401],""type"":""Point""}";
6685;26.06.2021;1136222645;Западный административный округ;район Очаково-Матвеевское;37.453971;55.706401;Аминьевское шоссе, дом 15;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.453971,55.706401],""type"":""Point""}";
6686;05.06.2021;1136222646;Западный административный округ;район Очаково-Матвеевское;37.458283;55.695870;Очаковское шоссе, дом 8, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.458283,55.69587],""type"":""Point""}";
6687;08.06.2021;1136222647;Западный административный округ;район Очаково-Матвеевское;37.458283;55.695870;Очаковское шоссе, дом 8, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.458283,55.69587],""type"":""Point""}";
6688;10.06.2021;1136222648;Западный административный округ;район Очаково-Матвеевское;37.458283;55.695870;Очаковское шоссе, дом 8, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.458283,55.69587],""type"":""Point""}";
6689;12.06.2021;1136222649;Западный административный округ;район Очаково-Матвеевское;37.458283;55.695870;Очаковское шоссе, дом 8, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.458283,55.69587],""type"":""Point""}";
6690;15.06.2021;1136222650;Западный административный округ;район Очаково-Матвеевское;37.458283;55.695870;Очаковское шоссе, дом 8, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.458283,55.69587],""type"":""Point""}";
6691;17.06.2021;1136222651;Западный административный округ;район Очаково-Матвеевское;37.458283;55.695870;Очаковское шоссе, дом 8, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.458283,55.69587],""type"":""Point""}";
6692;19.06.2021;1136222652;Западный административный округ;район Очаково-Матвеевское;37.458283;55.695870;Очаковское шоссе, дом 8, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.458283,55.69587],""type"":""Point""}";
6693;24.06.2021;1136222653;Западный административный округ;район Очаково-Матвеевское;37.458283;55.695870;Очаковское шоссе, дом 8, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.458283,55.69587],""type"":""Point""}";
6694;22.06.2021;1136222654;Западный административный округ;район Очаково-Матвеевское;37.457331;55.695448;Очаковское шоссе, дом 10, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.457331,55.695448],""type"":""Point""}";
6695;26.06.2021;1136222655;Западный административный округ;район Очаково-Матвеевское;37.457331;55.695443;Очаковское шоссе, дом 10, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.457331,55.695443],""type"":""Point""}";
6696;24.06.2021;1136222656;Западный административный округ;район Дорогомилово;37.518380;55.737507;площадь Победы, дом 2, корпус 2;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.51838,55.737507],""type"":""Point""}";
6697;03.06.2021;1136222657;Центральный административный округ;район Хамовники;37.557520;55.729873;Новодевичий проезд, дом 10;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.55752,55.729873],""type"":""Point""}";
6698;11.06.2021;1136222658;Западный административный округ;район Дорогомилово;37.546291;55.738738;Киевская улица, дом 20;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.546291,55.738738],""type"":""Point""}";
6699;18.06.2021;1136222659;Западный административный округ;район Дорогомилово;37.549157;55.73963;улица Киевская, дом 18;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.549157,55.73963],""type"":""Point""}";
6700;06.06.2021;1136222660;Западный административный округ;район Раменки;37.494638;55.689025;улица Раменки, дом 25, корпус 2;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.494638,55.689025],""type"":""Point""}";
6701;20.06.2021;1136222661;Западный административный округ;район Раменки;37.494638;55.689025;улица Раменки, дом 25, корпус 2;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.494638,55.689025],""type"":""Point""}";
6702;09.06.2021;1136222662;Западный административный округ;район Раменки;37.470383;55.693211;улица Лобачевского, дом 118, корпус 5;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.470383,55.693211],""type"":""Point""}";
6703;11.06.2021;1136222663;Западный административный округ;район Проспект Вернадского;37.498348;55.680691;улица Удальцова, дом 22;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.498348,55.680691],""type"":""Point""}";
6704;18.06.2021;1136222664;Западный административный округ;район Проспект Вернадского;37.503441;55.678148;улица Удальцова, дом 51;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.503441,55.678148],""type"":""Point""}";
6705;12.06.2021;1136222665;Западный административный округ;район Раменки;37.505490;55.693500;Мичуринский проспект, дом 29, корпус 3;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.50549,55.6935],""type"":""Point""}";
6706;23.06.2021;1136222666;Западный административный округ;район Раменки;37.505490;55.693500;Мичуринский проспект, дом 29, корпус 3;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.50549,55.6935],""type"":""Point""}";
6707;25.06.2021;1136222667;Западный административный округ;район Раменки;37.510116;55.695854;Мичуринский проспект, дом 17;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.510116,55.695854],""type"":""Point""}";
6708;16.06.2021;1136222668;Западный административный округ;район Раменки;37.488089;55.699649;Винницкая улица, дом 21;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.488089,55.699649],""type"":""Point""}";
6709;26.06.2021;1136222669;Западный административный округ;район Раменки;37.488089;55.699649;Винницкая улица, дом 21;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.488089,55.699649],""type"":""Point""}";
6710;06.06.2021;1136222670;Западный административный округ;Можайский район;37.436319;55.714546;улица Гжатская, дом 5, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.436319,55.714546],""type"":""Point""}";
6711;08.06.2021;1136222671;Западный административный округ;Можайский район;37.436319;55.714546;улица Гжатская, дом 5, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.436319,55.714546],""type"":""Point""}";
6712;10.06.2021;1136222672;Западный административный округ;Можайский район;37.436319;55.714546;улица Гжатская, дом 5, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.436319,55.714546],""type"":""Point""}";
6713;12.06.2021;1136222673;Западный административный округ;Можайский район;37.436319;55.714546;улица Гжатская, дом 5, корпус 1;По отдельным веществам в атмосферном воздухе выявлены повышенные максимальные разовые концентрации загрязняющих веществ, обусловленные неблагоприятными метеорологическими условиями для рассеивания;;;;;;;;;"{""coordinates"":[37.436319,55.714546],""type"":""Point""}";
6714;16.06.2021;1136222674;Западный административный округ;Можайский район;37.436319;55.714546;улица Гжатская, дом 5, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.436319,55.714546],""type"":""Point""}";
6715;18.06.2021;1136222675;Западный административный округ;Можайский район;37.436319;55.714546;улица Гжатская, дом 5, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.436319,55.714546],""type"":""Point""}";
6716;19.06.2021;1136222676;Западный административный округ;Можайский район;37.436319;55.714546;улица Гжатская, дом 5, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.436319,55.714546],""type"":""Point""}";
6717;24.06.2021;1136222677;Западный административный округ;Можайский район;37.436319;55.714546;улица Гжатская, дом 5, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.436319,55.714546],""type"":""Point""}";
6718;22.06.2021;1136222678;Западный административный округ;Можайский район;37.436319;55.714546;улица Гжатская, дом 5, корпус 1;По отдельным веществам в атмосферном воздухе выявлены повышенные максимальные разовые концентрации загрязняющих веществ, обусловленные неблагоприятными метеорологическими условиями для рассеивания;;;;;;;;;"{""coordinates"":[37.436319,55.714546],""type"":""Point""}";
6719;26.06.2021;1136222679;Западный административный округ;Можайский район;37.436319;55.714546;улица Гжатская, дом 5, корпус 1;По отдельным веществам в атмосферном воздухе выявлены повышенные максимальные разовые концентрации загрязняющих веществ, обусловленные неблагоприятными метеорологическими условиями для рассеивания;;;;;;;;;"{""coordinates"":[37.436319,55.714546],""type"":""Point""}";
6720;06.06.2021;1136222680;Троицкий административный округ;поселение Михайлово-Ярцевское;37.208192;55.409758;деревня Дешино, дом 79;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.208192,55.409758],""type"":""Point""}";
6721;07.06.2021;1136222681;Новомосковский административный округ;поселение Марушкинское;37.113833;55.580019;поселок станции Крёкшино, улица 1-я Железнодорожная, дом 7;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.113833,55.580019],""type"":""Point""}";
6722;07.06.2021;1136222682;Новомосковский административный округ;поселение Марушкинское;37.125871;55.585296;улица Медовая Долина, дом 5, корпус 1;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.125871,55.585296],""type"":""Point""}";
6723;08.06.2021;1136222683;Новомосковский административный округ;поселение Марушкинское;37.094465;55.589463;деревня Крёкшино, коттеджный посёлок «Лесное Озеро», улица Озерная, дом 376;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.094465,55.589463],""type"":""Point""}";
6724;13.06.2021;1136222684;Новомосковский административный округ;поселение Сосенское;37.462918;55.592383;бульвар Веласкеса, дом 10;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.462918,55.592383],""type"":""Point""}";
6725;14.06.2021;1136222685;Новомосковский административный округ;поселение Марушкинское;37.229437;55.589804;посёлок Кирпичного Завода, дом 22А;Содержание загрязняющих веществ в атмосферном воздухе на жилой территории не превысило предельно допустимых максимальных разовых нормативов;;;;;;;;;"{""coordinates"":[37.229437,55.589804],""type"":""Point""}";
